contrast_id	title	Geneid
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02869
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11974
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12234
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02158
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06712
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11143
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13546
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07160
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06304
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04967
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08764
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08068
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13042
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13148
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13272
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02061
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02296
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01829
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08239
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04138
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13948
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11684
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12586
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_09416
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_14030
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03258
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11529
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12751
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13701
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11234
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01983
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07156
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13800
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00129
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10712
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02583
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12720
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06433
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_09181
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: ΔΔ vs WT	gene:FGSG_12745
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: ΔΔ vs WT	gene:FGSG_05697
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: ΔΔ vs WT	gene:FGSG_03402
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: ΔΔ vs WT	gene:FGSG_02019
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: ΔΔ vs WT	gene:FGSG_01695
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_02783
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_11129
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_08377
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_02034
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_07670
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_07835
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_11492
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_02968
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_13757
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_03128
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_04459
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_04823
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_10844
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_13645
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_05793
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_13627
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_02626
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_02679
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: ΔΔ vs WT	gene:FGSG_13860
