Geneid	gene_id	gene_name	gene_biotype
gene:FGSG_12174	gene:FGSG_12174	gene:FGSG_12174	NA
gene:FGSG_02635	gene:FGSG_02635	gene:FGSG_02635	NA
gene:FGSG_02636	gene:FGSG_02636	gene:FGSG_02636	NA
gene:FGSG_02637	gene:FGSG_02637	gene:FGSG_02637	NA
gene:FGSG_02638	gene:FGSG_02638	gene:FGSG_02638	NA
gene:FGSG_02639	gene:FGSG_02639	gene:FGSG_02639	NA
gene:FGSG_02640	gene:FGSG_02640	gene:FGSG_02640	NA
gene:FGSG_02641	gene:FGSG_02641	gene:FGSG_02641	NA
gene:FGSG_02642	gene:FGSG_02642	gene:FGSG_02642	NA
gene:FGSG_02643	gene:FGSG_02643	gene:FGSG_02643	NA
gene:FGSG_02644	gene:FGSG_02644	gene:FGSG_02644	NA
gene:FGSG_02645	gene:FGSG_02645	gene:FGSG_02645	NA
gene:FGSG_02646	gene:FGSG_02646	gene:FGSG_02646	NA
gene:FGSG_12175	gene:FGSG_12175	gene:FGSG_12175	NA
gene:FGSG_02647	gene:FGSG_02647	gene:FGSG_02647	NA
gene:FGSG_02648	gene:FGSG_02648	gene:FGSG_02648	NA
gene:FGSG_02649	gene:FGSG_02649	gene:FGSG_02649	NA
gene:FGSG_02650	gene:FGSG_02650	gene:FGSG_02650	NA
gene:FGSG_02651	gene:FGSG_02651	gene:FGSG_02651	NA
gene:FGSG_02652	gene:FGSG_02652	gene:FGSG_02652	NA
gene:FGSG_02653	gene:FGSG_02653	gene:FGSG_02653	NA
gene:FGSG_02654	gene:FGSG_02654	gene:FGSG_02654	NA
gene:FGSG_02655	gene:FGSG_02655	gene:FGSG_02655	NA
gene:FGSG_02656	gene:FGSG_02656	gene:FGSG_02656	NA
gene:FGSG_02657	gene:FGSG_02657	gene:FGSG_02657	NA
gene:FGSG_02658	gene:FGSG_02658	gene:FGSG_02658	NA
gene:FGSG_02659	gene:FGSG_02659	gene:FGSG_02659	NA
gene:FGSG_02661	gene:FGSG_02661	gene:FGSG_02661	NA
gene:FGSG_02662	gene:FGSG_02662	gene:FGSG_02662	NA
gene:FGSG_02663	gene:FGSG_02663	gene:FGSG_02663	NA
gene:FGSG_02664	gene:FGSG_02664	gene:FGSG_02664	NA
gene:FGSG_02665	gene:FGSG_02665	gene:FGSG_02665	NA
gene:FGSG_02666	gene:FGSG_02666	gene:FGSG_02666	NA
gene:FGSG_02667	gene:FGSG_02667	gene:FGSG_02667	NA
gene:FGSG_02668	gene:FGSG_02668	gene:FGSG_02668	NA
gene:FGSG_02669	gene:FGSG_02669	gene:FGSG_02669	NA
gene:FGSG_12176	gene:FGSG_12176	gene:FGSG_12176	NA
gene:FGSG_02670	gene:FGSG_02670	gene:FGSG_02670	NA
gene:FGSG_02671	gene:FGSG_02671	gene:FGSG_02671	NA
gene:FGSG_02672	gene:FGSG_02672	gene:FGSG_02672	NA
gene:FGSG_02673	gene:FGSG_02673	gene:FGSG_02673	NA
gene:FGSG_02674	gene:FGSG_02674	gene:FGSG_02674	NA
gene:FGSG_02675	gene:FGSG_02675	gene:FGSG_02675	NA
gene:FGSG_02676	gene:FGSG_02676	gene:FGSG_02676	NA
gene:FGSG_02677	gene:FGSG_02677	gene:FGSG_02677	NA
gene:FGSG_02678	gene:FGSG_02678	gene:FGSG_02678	NA
gene:FGSG_02679	gene:FGSG_02679	gene:FGSG_02679	NA
gene:FGSG_02680	gene:FGSG_02680	gene:FGSG_02680	NA
gene:FGSG_02681	gene:FGSG_02681	gene:FGSG_02681	NA
gene:FGSG_02682	gene:FGSG_02682	gene:FGSG_02682	NA
gene:FGSG_02683	gene:FGSG_02683	gene:FGSG_02683	NA
gene:FGSG_02684	gene:FGSG_02684	gene:FGSG_02684	NA
gene:FGSG_02685	gene:FGSG_02685	gene:FGSG_02685	NA
gene:FGSG_02686	gene:FGSG_02686	gene:FGSG_02686	NA
gene:FGSG_02687	gene:FGSG_02687	gene:FGSG_02687	NA
gene:FGSG_20554	gene:FGSG_20554	gene:FGSG_20554	NA
gene:FGSG_02688	gene:FGSG_02688	gene:FGSG_02688	NA
gene:FGSG_02689	gene:FGSG_02689	gene:FGSG_02689	NA
gene:FGSG_02690	gene:FGSG_02690	gene:FGSG_02690	NA
gene:FGSG_02691	gene:FGSG_02691	gene:FGSG_02691	NA
gene:FGSG_02692	gene:FGSG_02692	gene:FGSG_02692	NA
gene:FGSG_02693	gene:FGSG_02693	gene:FGSG_02693	NA
gene:FGSG_02694	gene:FGSG_02694	gene:FGSG_02694	NA
gene:FGSG_02695	gene:FGSG_02695	gene:FGSG_02695	NA
gene:FGSG_02696	gene:FGSG_02696	gene:FGSG_02696	NA
gene:FGSG_12177	gene:FGSG_12177	gene:FGSG_12177	NA
gene:FGSG_12178	gene:FGSG_12178	gene:FGSG_12178	NA
gene:FGSG_02697	gene:FGSG_02697	gene:FGSG_02697	NA
gene:FGSG_02698	gene:FGSG_02698	gene:FGSG_02698	NA
gene:FGSG_02699	gene:FGSG_02699	gene:FGSG_02699	NA
gene:FGSG_02700	gene:FGSG_02700	gene:FGSG_02700	NA
gene:FGSG_12179	gene:FGSG_12179	gene:FGSG_12179	NA
gene:FGSG_02701	gene:FGSG_02701	gene:FGSG_02701	NA
gene:FGSG_02702	gene:FGSG_02702	gene:FGSG_02702	NA
gene:FGSG_02703	gene:FGSG_02703	gene:FGSG_02703	NA
gene:FGSG_02704	gene:FGSG_02704	gene:FGSG_02704	NA
gene:FGSG_02705	gene:FGSG_02705	gene:FGSG_02705	NA
gene:FGSG_02706	gene:FGSG_02706	gene:FGSG_02706	NA
gene:FGSG_02707	gene:FGSG_02707	gene:FGSG_02707	NA
gene:FGSG_02708	gene:FGSG_02708	gene:FGSG_02708	NA
gene:FGSG_02709	gene:FGSG_02709	gene:FGSG_02709	NA
gene:FGSG_02710	gene:FGSG_02710	gene:FGSG_02710	NA
gene:FGSG_02711	gene:FGSG_02711	gene:FGSG_02711	NA
gene:FGSG_12180	gene:FGSG_12180	gene:FGSG_12180	NA
gene:FGSG_12181	gene:FGSG_12181	gene:FGSG_12181	NA
gene:FGSG_02713	gene:FGSG_02713	gene:FGSG_02713	NA
gene:FGSG_02714	gene:FGSG_02714	gene:FGSG_02714	NA
gene:FGSG_02715	gene:FGSG_02715	gene:FGSG_02715	NA
gene:FGSG_12182	gene:FGSG_12182	gene:FGSG_12182	NA
gene:FGSG_12183	gene:FGSG_12183	gene:FGSG_12183	NA
gene:FGSG_02717	gene:FGSG_02717	gene:FGSG_02717	NA
gene:FGSG_02718	gene:FGSG_02718	gene:FGSG_02718	NA
gene:FGSG_02719	gene:FGSG_02719	gene:FGSG_02719	NA
gene:FGSG_02720	gene:FGSG_02720	gene:FGSG_02720	NA
gene:FGSG_02721	gene:FGSG_02721	gene:FGSG_02721	NA
gene:FGSG_02722	gene:FGSG_02722	gene:FGSG_02722	NA
gene:FGSG_02723	gene:FGSG_02723	gene:FGSG_02723	NA
gene:FGSG_12184	gene:FGSG_12184	gene:FGSG_12184	NA
gene:FGSG_12185	gene:FGSG_12185	gene:FGSG_12185	NA
gene:FGSG_02724	gene:FGSG_02724	gene:FGSG_02724	NA
gene:FGSG_12186	gene:FGSG_12186	gene:FGSG_12186	NA
gene:FGSG_12187	gene:FGSG_12187	gene:FGSG_12187	NA
gene:FGSG_12188	gene:FGSG_12188	gene:FGSG_12188	NA
gene:FGSG_12189	gene:FGSG_12189	gene:FGSG_12189	NA
gene:FGSG_02727	gene:FGSG_02727	gene:FGSG_02727	NA
gene:FGSG_02728	gene:FGSG_02728	gene:FGSG_02728	NA
gene:FGSG_12190	gene:FGSG_12190	gene:FGSG_12190	NA
gene:FGSG_02729	gene:FGSG_02729	gene:FGSG_02729	NA
gene:FGSG_02730	gene:FGSG_02730	gene:FGSG_02730	NA
gene:FGSG_12191	gene:FGSG_12191	gene:FGSG_12191	NA
gene:FGSG_12192	gene:FGSG_12192	gene:FGSG_12192	NA
gene:FGSG_02732	gene:FGSG_02732	gene:FGSG_02732	NA
gene:FGSG_02733	gene:FGSG_02733	gene:FGSG_02733	NA
gene:FGSG_02734	gene:FGSG_02734	gene:FGSG_02734	NA
gene:FGSG_02735	gene:FGSG_02735	gene:FGSG_02735	NA
gene:FGSG_12193	gene:FGSG_12193	gene:FGSG_12193	NA
gene:FGSG_12194	gene:FGSG_12194	gene:FGSG_12194	NA
gene:FGSG_02737	gene:FGSG_02737	gene:FGSG_02737	NA
gene:FGSG_02738	gene:FGSG_02738	gene:FGSG_02738	NA
gene:FGSG_12195	gene:FGSG_12195	gene:FGSG_12195	NA
gene:FGSG_02739	gene:FGSG_02739	gene:FGSG_02739	NA
gene:FGSG_02740	gene:FGSG_02740	gene:FGSG_02740	NA
gene:FGSG_02741	gene:FGSG_02741	gene:FGSG_02741	NA
gene:FGSG_02742	gene:FGSG_02742	gene:FGSG_02742	NA
gene:FGSG_02743	gene:FGSG_02743	gene:FGSG_02743	NA
gene:FGSG_12196	gene:FGSG_12196	gene:FGSG_12196	NA
gene:FGSG_02744	gene:FGSG_02744	gene:FGSG_02744	NA
gene:FGSG_02745	gene:FGSG_02745	gene:FGSG_02745	NA
gene:FGSG_02746	gene:FGSG_02746	gene:FGSG_02746	NA
gene:FGSG_12197	gene:FGSG_12197	gene:FGSG_12197	NA
gene:FGSG_02747	gene:FGSG_02747	gene:FGSG_02747	NA
gene:FGSG_02748	gene:FGSG_02748	gene:FGSG_02748	NA
gene:FGSG_02749	gene:FGSG_02749	gene:FGSG_02749	NA
gene:FGSG_02750	gene:FGSG_02750	gene:FGSG_02750	NA
gene:FGSG_02751	gene:FGSG_02751	gene:FGSG_02751	NA
gene:FGSG_02752	gene:FGSG_02752	gene:FGSG_02752	NA
gene:FGSG_02753	gene:FGSG_02753	gene:FGSG_02753	NA
gene:FGSG_02754	gene:FGSG_02754	gene:FGSG_02754	NA
gene:FGSG_02755	gene:FGSG_02755	gene:FGSG_02755	NA
gene:FGSG_02756	gene:FGSG_02756	gene:FGSG_02756	NA
gene:FGSG_02757	gene:FGSG_02757	gene:FGSG_02757	NA
gene:FGSG_02758	gene:FGSG_02758	gene:FGSG_02758	NA
gene:FGSG_02759	gene:FGSG_02759	gene:FGSG_02759	NA
gene:FGSG_20555	gene:FGSG_20555	gene:FGSG_20555	NA
gene:FGSG_02760	gene:FGSG_02760	gene:FGSG_02760	NA
gene:FGSG_02761	gene:FGSG_02761	gene:FGSG_02761	NA
gene:FGSG_02762	gene:FGSG_02762	gene:FGSG_02762	NA
gene:FGSG_02763	gene:FGSG_02763	gene:FGSG_02763	NA
gene:FGSG_02764	gene:FGSG_02764	gene:FGSG_02764	NA
gene:FGSG_20556	gene:FGSG_20556	gene:FGSG_20556	NA
gene:FGSG_02765	gene:FGSG_02765	gene:FGSG_02765	NA
gene:FGSG_02766	gene:FGSG_02766	gene:FGSG_02766	NA
gene:FGSG_12198	gene:FGSG_12198	gene:FGSG_12198	NA
gene:FGSG_02767	gene:FGSG_02767	gene:FGSG_02767	NA
gene:FGSG_02768	gene:FGSG_02768	gene:FGSG_02768	NA
gene:FGSG_02769	gene:FGSG_02769	gene:FGSG_02769	NA
gene:FGSG_20557	gene:FGSG_20557	gene:FGSG_20557	NA
gene:FGSG_02770	gene:FGSG_02770	gene:FGSG_02770	NA
gene:FGSG_02771	gene:FGSG_02771	gene:FGSG_02771	NA
gene:FGSG_02772	gene:FGSG_02772	gene:FGSG_02772	NA
gene:FGSG_02773	gene:FGSG_02773	gene:FGSG_02773	NA
gene:FGSG_02774	gene:FGSG_02774	gene:FGSG_02774	NA
gene:FGSG_12199	gene:FGSG_12199	gene:FGSG_12199	NA
gene:FGSG_12200	gene:FGSG_12200	gene:FGSG_12200	NA
gene:FGSG_02776	gene:FGSG_02776	gene:FGSG_02776	NA
gene:FGSG_20005	gene:FGSG_20005	gene:FGSG_20005	NA
gene:FGSG_02777	gene:FGSG_02777	gene:FGSG_02777	NA
gene:FGSG_02778	gene:FGSG_02778	gene:FGSG_02778	NA
gene:FGSG_02779	gene:FGSG_02779	gene:FGSG_02779	NA
gene:FGSG_02780	gene:FGSG_02780	gene:FGSG_02780	NA
gene:FGSG_11636	gene:FGSG_11636	gene:FGSG_11636	NA
gene:FGSG_11637	gene:FGSG_11637	gene:FGSG_11637	NA
gene:FGSG_11632	gene:FGSG_11632	gene:FGSG_11632	NA
gene:FGSG_11633	gene:FGSG_11633	gene:FGSG_11633	NA
gene:FGSG_11634	gene:FGSG_11634	gene:FGSG_11634	NA
gene:FGSG_11594	gene:FGSG_11594	gene:FGSG_11594	NA
gene:FGSG_11595	gene:FGSG_11595	gene:FGSG_11595	NA
gene:FGSG_11596	gene:FGSG_11596	gene:FGSG_11596	NA
gene:FGSG_11597	gene:FGSG_11597	gene:FGSG_11597	NA
gene:FGSG_11602	gene:FGSG_11602	gene:FGSG_11602	NA
gene:FGSG_11603	gene:FGSG_11603	gene:FGSG_11603	NA
gene:FGSG_11604	gene:FGSG_11604	gene:FGSG_11604	NA
gene:FGSG_13662	gene:FGSG_13662	gene:FGSG_13662	NA
gene:FGSG_13663	gene:FGSG_13663	gene:FGSG_13663	NA
gene:FGSG_09861	gene:FGSG_09861	gene:FGSG_09861	NA
gene:FGSG_09862	gene:FGSG_09862	gene:FGSG_09862	NA
gene:FGSG_09863	gene:FGSG_09863	gene:FGSG_09863	NA
gene:FGSG_09864	gene:FGSG_09864	gene:FGSG_09864	NA
gene:FGSG_09865	gene:FGSG_09865	gene:FGSG_09865	NA
gene:FGSG_09866	gene:FGSG_09866	gene:FGSG_09866	NA
gene:FGSG_09867	gene:FGSG_09867	gene:FGSG_09867	NA
gene:FGSG_09868	gene:FGSG_09868	gene:FGSG_09868	NA
gene:FGSG_09869	gene:FGSG_09869	gene:FGSG_09869	NA
gene:FGSG_09870	gene:FGSG_09870	gene:FGSG_09870	NA
gene:FGSG_09871	gene:FGSG_09871	gene:FGSG_09871	NA
gene:FGSG_09872	gene:FGSG_09872	gene:FGSG_09872	NA
gene:FGSG_09873	gene:FGSG_09873	gene:FGSG_09873	NA
gene:FGSG_13664	gene:FGSG_13664	gene:FGSG_13664	NA
gene:FGSG_13665	gene:FGSG_13665	gene:FGSG_13665	NA
gene:FGSG_13666	gene:FGSG_13666	gene:FGSG_13666	NA
gene:FGSG_09875	gene:FGSG_09875	gene:FGSG_09875	NA
gene:FGSG_09876	gene:FGSG_09876	gene:FGSG_09876	NA
gene:FGSG_09877	gene:FGSG_09877	gene:FGSG_09877	NA
gene:FGSG_09878	gene:FGSG_09878	gene:FGSG_09878	NA
gene:FGSG_09879	gene:FGSG_09879	gene:FGSG_09879	NA
gene:FGSG_09880	gene:FGSG_09880	gene:FGSG_09880	NA
gene:FGSG_13667	gene:FGSG_13667	gene:FGSG_13667	NA
gene:FGSG_09881	gene:FGSG_09881	gene:FGSG_09881	NA
gene:FGSG_13668	gene:FGSG_13668	gene:FGSG_13668	NA
gene:FGSG_09882	gene:FGSG_09882	gene:FGSG_09882	NA
gene:FGSG_09883	gene:FGSG_09883	gene:FGSG_09883	NA
gene:FGSG_09884	gene:FGSG_09884	gene:FGSG_09884	NA
gene:FGSG_09885	gene:FGSG_09885	gene:FGSG_09885	NA
gene:FGSG_09886	gene:FGSG_09886	gene:FGSG_09886	NA
gene:FGSG_09887	gene:FGSG_09887	gene:FGSG_09887	NA
gene:FGSG_09888	gene:FGSG_09888	gene:FGSG_09888	NA
gene:FGSG_09889	gene:FGSG_09889	gene:FGSG_09889	NA
gene:FGSG_09890	gene:FGSG_09890	gene:FGSG_09890	NA
gene:FGSG_09891	gene:FGSG_09891	gene:FGSG_09891	NA
gene:FGSG_09892	gene:FGSG_09892	gene:FGSG_09892	NA
gene:FGSG_09893	gene:FGSG_09893	gene:FGSG_09893	NA
gene:FGSG_09894	gene:FGSG_09894	gene:FGSG_09894	NA
gene:FGSG_09895	gene:FGSG_09895	gene:FGSG_09895	NA
gene:FGSG_09896	gene:FGSG_09896	gene:FGSG_09896	NA
gene:FGSG_09897	gene:FGSG_09897	gene:FGSG_09897	NA
gene:FGSG_09898	gene:FGSG_09898	gene:FGSG_09898	NA
gene:FGSG_09899	gene:FGSG_09899	gene:FGSG_09899	NA
gene:FGSG_09900	gene:FGSG_09900	gene:FGSG_09900	NA
gene:FGSG_09901	gene:FGSG_09901	gene:FGSG_09901	NA
gene:FGSG_09902	gene:FGSG_09902	gene:FGSG_09902	NA
gene:FGSG_09903	gene:FGSG_09903	gene:FGSG_09903	NA
gene:FGSG_09904	gene:FGSG_09904	gene:FGSG_09904	NA
gene:FGSG_09905	gene:FGSG_09905	gene:FGSG_09905	NA
gene:FGSG_09906	gene:FGSG_09906	gene:FGSG_09906	NA
gene:FGSG_09907	gene:FGSG_09907	gene:FGSG_09907	NA
gene:FGSG_09908	gene:FGSG_09908	gene:FGSG_09908	NA
gene:FGSG_09909	gene:FGSG_09909	gene:FGSG_09909	NA
gene:FGSG_09910	gene:FGSG_09910	gene:FGSG_09910	NA
gene:FGSG_09911	gene:FGSG_09911	gene:FGSG_09911	NA
gene:FGSG_09912	gene:FGSG_09912	gene:FGSG_09912	NA
gene:FGSG_09913	gene:FGSG_09913	gene:FGSG_09913	NA
gene:FGSG_09914	gene:FGSG_09914	gene:FGSG_09914	NA
gene:FGSG_09915	gene:FGSG_09915	gene:FGSG_09915	NA
gene:FGSG_09916	gene:FGSG_09916	gene:FGSG_09916	NA
gene:FGSG_09917	gene:FGSG_09917	gene:FGSG_09917	NA
gene:FGSG_09918	gene:FGSG_09918	gene:FGSG_09918	NA
gene:FGSG_09919	gene:FGSG_09919	gene:FGSG_09919	NA
gene:FGSG_09920	gene:FGSG_09920	gene:FGSG_09920	NA
gene:FGSG_09921	gene:FGSG_09921	gene:FGSG_09921	NA
gene:FGSG_13669	gene:FGSG_13669	gene:FGSG_13669	NA
gene:FGSG_09922	gene:FGSG_09922	gene:FGSG_09922	NA
gene:FGSG_09923	gene:FGSG_09923	gene:FGSG_09923	NA
gene:FGSG_09924	gene:FGSG_09924	gene:FGSG_09924	NA
gene:FGSG_09925	gene:FGSG_09925	gene:FGSG_09925	NA
gene:FGSG_09926	gene:FGSG_09926	gene:FGSG_09926	NA
gene:FGSG_09927	gene:FGSG_09927	gene:FGSG_09927	NA
gene:FGSG_09928	gene:FGSG_09928	gene:FGSG_09928	NA
gene:FGSG_09929	gene:FGSG_09929	gene:FGSG_09929	NA
gene:FGSG_09930	gene:FGSG_09930	gene:FGSG_09930	NA
gene:FGSG_09931	gene:FGSG_09931	gene:FGSG_09931	NA
gene:FGSG_09932	gene:FGSG_09932	gene:FGSG_09932	NA
gene:FGSG_09933	gene:FGSG_09933	gene:FGSG_09933	NA
gene:FGSG_09934	gene:FGSG_09934	gene:FGSG_09934	NA
gene:FGSG_09935	gene:FGSG_09935	gene:FGSG_09935	NA
gene:FGSG_09936	gene:FGSG_09936	gene:FGSG_09936	NA
gene:FGSG_09937	gene:FGSG_09937	gene:FGSG_09937	NA
gene:FGSG_09938	gene:FGSG_09938	gene:FGSG_09938	NA
gene:FGSG_09939	gene:FGSG_09939	gene:FGSG_09939	NA
gene:FGSG_09940	gene:FGSG_09940	gene:FGSG_09940	NA
gene:FGSG_09941	gene:FGSG_09941	gene:FGSG_09941	NA
gene:FGSG_13670	gene:FGSG_13670	gene:FGSG_13670	NA
gene:FGSG_13671	gene:FGSG_13671	gene:FGSG_13671	NA
gene:FGSG_20063	gene:FGSG_20063	gene:FGSG_20063	NA
gene:FGSG_09943	gene:FGSG_09943	gene:FGSG_09943	NA
gene:FGSG_09944	gene:FGSG_09944	gene:FGSG_09944	NA
gene:FGSG_09945	gene:FGSG_09945	gene:FGSG_09945	NA
gene:FGSG_09946	gene:FGSG_09946	gene:FGSG_09946	NA
gene:FGSG_09947	gene:FGSG_09947	gene:FGSG_09947	NA
gene:FGSG_09948	gene:FGSG_09948	gene:FGSG_09948	NA
gene:FGSG_09949	gene:FGSG_09949	gene:FGSG_09949	NA
gene:FGSG_09950	gene:FGSG_09950	gene:FGSG_09950	NA
gene:FGSG_13672	gene:FGSG_13672	gene:FGSG_13672	NA
gene:FGSG_09951	gene:FGSG_09951	gene:FGSG_09951	NA
gene:FGSG_09952	gene:FGSG_09952	gene:FGSG_09952	NA
gene:FGSG_09953	gene:FGSG_09953	gene:FGSG_09953	NA
gene:FGSG_09954	gene:FGSG_09954	gene:FGSG_09954	NA
gene:FGSG_09955	gene:FGSG_09955	gene:FGSG_09955	NA
gene:FGSG_09956	gene:FGSG_09956	gene:FGSG_09956	NA
gene:FGSG_09957	gene:FGSG_09957	gene:FGSG_09957	NA
gene:FGSG_09958	gene:FGSG_09958	gene:FGSG_09958	NA
gene:FGSG_09959	gene:FGSG_09959	gene:FGSG_09959	NA
gene:FGSG_09960	gene:FGSG_09960	gene:FGSG_09960	NA
gene:FGSG_09961	gene:FGSG_09961	gene:FGSG_09961	NA
gene:FGSG_13673	gene:FGSG_13673	gene:FGSG_13673	NA
gene:FGSG_13674	gene:FGSG_13674	gene:FGSG_13674	NA
gene:FGSG_13675	gene:FGSG_13675	gene:FGSG_13675	NA
gene:FGSG_09963	gene:FGSG_09963	gene:FGSG_09963	NA
gene:FGSG_09964	gene:FGSG_09964	gene:FGSG_09964	NA
gene:FGSG_09965	gene:FGSG_09965	gene:FGSG_09965	NA
gene:FGSG_09966	gene:FGSG_09966	gene:FGSG_09966	NA
gene:FGSG_09967	gene:FGSG_09967	gene:FGSG_09967	NA
gene:FGSG_09968	gene:FGSG_09968	gene:FGSG_09968	NA
gene:FGSG_09969	gene:FGSG_09969	gene:FGSG_09969	NA
gene:FGSG_09970	gene:FGSG_09970	gene:FGSG_09970	NA
gene:FGSG_09971	gene:FGSG_09971	gene:FGSG_09971	NA
gene:FGSG_09972	gene:FGSG_09972	gene:FGSG_09972	NA
gene:FGSG_09973	gene:FGSG_09973	gene:FGSG_09973	NA
gene:FGSG_09974	gene:FGSG_09974	gene:FGSG_09974	NA
gene:FGSG_09975	gene:FGSG_09975	gene:FGSG_09975	NA
gene:FGSG_09976	gene:FGSG_09976	gene:FGSG_09976	NA
gene:FGSG_09977	gene:FGSG_09977	gene:FGSG_09977	NA
gene:FGSG_13676	gene:FGSG_13676	gene:FGSG_13676	NA
gene:FGSG_09978	gene:FGSG_09978	gene:FGSG_09978	NA
gene:FGSG_09979	gene:FGSG_09979	gene:FGSG_09979	NA
gene:FGSG_09980	gene:FGSG_09980	gene:FGSG_09980	NA
gene:FGSG_09981	gene:FGSG_09981	gene:FGSG_09981	NA
gene:FGSG_09982	gene:FGSG_09982	gene:FGSG_09982	NA
gene:FGSG_09983	gene:FGSG_09983	gene:FGSG_09983	NA
gene:FGSG_09984	gene:FGSG_09984	gene:FGSG_09984	NA
gene:FGSG_09985	gene:FGSG_09985	gene:FGSG_09985	NA
gene:FGSG_09986	gene:FGSG_09986	gene:FGSG_09986	NA
gene:FGSG_13677	gene:FGSG_13677	gene:FGSG_13677	NA
gene:FGSG_09988	gene:FGSG_09988	gene:FGSG_09988	NA
gene:FGSG_09990	gene:FGSG_09990	gene:FGSG_09990	NA
gene:FGSG_09989	gene:FGSG_09989	gene:FGSG_09989	NA
gene:FGSG_13678	gene:FGSG_13678	gene:FGSG_13678	NA
gene:FGSG_09991	gene:FGSG_09991	gene:FGSG_09991	NA
gene:FGSG_13679	gene:FGSG_13679	gene:FGSG_13679	NA
gene:FGSG_09992	gene:FGSG_09992	gene:FGSG_09992	NA
gene:FGSG_13680	gene:FGSG_13680	gene:FGSG_13680	NA
gene:FGSG_13681	gene:FGSG_13681	gene:FGSG_13681	NA
gene:FGSG_13682	gene:FGSG_13682	gene:FGSG_13682	NA
gene:FGSG_13683	gene:FGSG_13683	gene:FGSG_13683	NA
gene:FGSG_13684	gene:FGSG_13684	gene:FGSG_13684	NA
gene:FGSG_13685	gene:FGSG_13685	gene:FGSG_13685	NA
gene:FGSG_09993	gene:FGSG_09993	gene:FGSG_09993	NA
gene:FGSG_09994	gene:FGSG_09994	gene:FGSG_09994	NA
gene:FGSG_09995	gene:FGSG_09995	gene:FGSG_09995	NA
gene:FGSG_09996	gene:FGSG_09996	gene:FGSG_09996	NA
gene:FGSG_13686	gene:FGSG_13686	gene:FGSG_13686	NA
gene:FGSG_09998	gene:FGSG_09998	gene:FGSG_09998	NA
gene:FGSG_09997	gene:FGSG_09997	gene:FGSG_09997	NA
gene:FGSG_09999	gene:FGSG_09999	gene:FGSG_09999	NA
gene:FGSG_10000	gene:FGSG_10000	gene:FGSG_10000	NA
gene:FGSG_10001	gene:FGSG_10001	gene:FGSG_10001	NA
gene:FGSG_10002	gene:FGSG_10002	gene:FGSG_10002	NA
gene:FGSG_10003	gene:FGSG_10003	gene:FGSG_10003	NA
gene:FGSG_13687	gene:FGSG_13687	gene:FGSG_13687	NA
gene:FGSG_10004	gene:FGSG_10004	gene:FGSG_10004	NA
gene:FGSG_10005	gene:FGSG_10005	gene:FGSG_10005	NA
gene:FGSG_13688	gene:FGSG_13688	gene:FGSG_13688	NA
gene:FGSG_10006	gene:FGSG_10006	gene:FGSG_10006	NA
gene:FGSG_10007	gene:FGSG_10007	gene:FGSG_10007	NA
gene:FGSG_13689	gene:FGSG_13689	gene:FGSG_13689	NA
gene:FGSG_10008	gene:FGSG_10008	gene:FGSG_10008	NA
gene:FGSG_10009	gene:FGSG_10009	gene:FGSG_10009	NA
gene:FGSG_10010	gene:FGSG_10010	gene:FGSG_10010	NA
gene:FGSG_10011	gene:FGSG_10011	gene:FGSG_10011	NA
gene:FGSG_10012	gene:FGSG_10012	gene:FGSG_10012	NA
gene:FGSG_10013	gene:FGSG_10013	gene:FGSG_10013	NA
gene:FGSG_10014	gene:FGSG_10014	gene:FGSG_10014	NA
gene:FGSG_10015	gene:FGSG_10015	gene:FGSG_10015	NA
gene:FGSG_10016	gene:FGSG_10016	gene:FGSG_10016	NA
gene:FGSG_10017	gene:FGSG_10017	gene:FGSG_10017	NA
gene:FGSG_10018	gene:FGSG_10018	gene:FGSG_10018	NA
gene:FGSG_20064	gene:FGSG_20064	gene:FGSG_20064	NA
gene:FGSG_10019	gene:FGSG_10019	gene:FGSG_10019	NA
gene:FGSG_10020	gene:FGSG_10020	gene:FGSG_10020	NA
gene:FGSG_10021	gene:FGSG_10021	gene:FGSG_10021	NA
gene:FGSG_10022	gene:FGSG_10022	gene:FGSG_10022	NA
gene:FGSG_10023	gene:FGSG_10023	gene:FGSG_10023	NA
gene:FGSG_10024	gene:FGSG_10024	gene:FGSG_10024	NA
gene:FGSG_10025	gene:FGSG_10025	gene:FGSG_10025	NA
gene:FGSG_10026	gene:FGSG_10026	gene:FGSG_10026	NA
gene:FGSG_10027	gene:FGSG_10027	gene:FGSG_10027	NA
gene:FGSG_10028	gene:FGSG_10028	gene:FGSG_10028	NA
gene:FGSG_10029	gene:FGSG_10029	gene:FGSG_10029	NA
gene:FGSG_10030	gene:FGSG_10030	gene:FGSG_10030	NA
gene:FGSG_13690	gene:FGSG_13690	gene:FGSG_13690	NA
gene:FGSG_10031	gene:FGSG_10031	gene:FGSG_10031	NA
gene:FGSG_13691	gene:FGSG_13691	gene:FGSG_13691	NA
gene:FGSG_10032	gene:FGSG_10032	gene:FGSG_10032	NA
gene:FGSG_10033	gene:FGSG_10033	gene:FGSG_10033	NA
gene:FGSG_13692	gene:FGSG_13692	gene:FGSG_13692	NA
gene:FGSG_10034	gene:FGSG_10034	gene:FGSG_10034	NA
gene:FGSG_10035	gene:FGSG_10035	gene:FGSG_10035	NA
gene:FGSG_10036	gene:FGSG_10036	gene:FGSG_10036	NA
gene:FGSG_10037	gene:FGSG_10037	gene:FGSG_10037	NA
